Activity Date,Activity Month,Activity Type,Campaign Duration (bin),Campaign ID,Campaign Name,Campaign Objective,Channel,Conversion Funnel Stage,Marketing metrics Discrete,Source,Target Audience,Visibility,AVG(0),Campaign Duration,Clicks,Conversion Rate,Conversions,Cost,Cost Per Conversion,Engagement Rate,Engagement Time,Impressions,Marketing metrics,MIN(1),Revenue,ROI
1/19/2022,January,Ad Display,53,Campaign-9086bh,Profit-focused directional system engine,Lead Generation,Instagram,Awareness,Impressions,Referral,Segmented Audience,Public,0,54,88,0.04,10,485.79,48.579,0.52,73,996,996,1,1242.37,28.82
8/9/2022,August,Ad Display,53,Campaign-1416nq,Front-line optimizing analyzer,Lead Generation,LinkedIn,Decision,Impressions,SEO,Returning Customers,Private,0,55,98,0.13,12,588.88,49.07333333,0.43,274,985,985,1,646.98,172.45
9/24/2023,September,Conversion,79,Campaign-6379GJ,Profound static core,Sales Conversion,Facebook,Decision,Impressions,SEO,Segmented Audience,Public,0,81,103,0.11,10,380.04,38.004,0.69,234,992,992,1,1202.08,115.69
8/1/2022,August,Conversion,26,Campaign-5260LA,Quality-focused mobile hub,Sales Conversion,LinkedIn,Consideration,Impressions,Referral,Returning Customers,Public,0,28,84,0.18,8,565.37,70.67125,0.85,104,995,995,1,595.58,293.55
1/24/2022,January,Conversion,79,Campaign-9345Gu,Enhanced hybrid leverage,Lead Generation,Twitter,Decision,Impressions,Email,New Visitors,Restricted,0,81,107,0.17,11,225.38,20.48909091,0.88,127,1005,1005,1,871.47,123.32
5/21/2022,May,Engagement,11,Campaign-7745rX,Proactive demand-driven knowledge user,Brand Awareness,Facebook,Decision,Impressions,Direct,Subscribers,Private,0,13,109,0.01,9,186.87,20.76333333,0.66,212,1032,1032,1,743.61,174.78
3/4/2023,March,Engagement,42,Campaign-2237uP,Quality-focused human-resource standardization,Brand Awareness,Instagram,Consideration,Impressions,Email,Subscribers,Restricted,0,44,97,0.1,10,682.23,68.223,0.36,12,946,946,1,1604.47,197.93
3/23/2022,March,Ad Display,26,Campaign-0579YS,Innovative discrete capability,Sales Conversion,Google Ads,Consideration,Impressions,SEO,Segmented Audience,Public,0,27,108,0.06,9,487.52,54.16888889,0.02,94,989,989,1,1117.02,174.29
5/2/2023,May,Click,68,Campaign-4301DU,Programmable upward-trending Local Area Network,Sales Conversion,LinkedIn,Consideration,Impressions,PPC,Returning Customers,Restricted,0,73,100,0.02,10,464.82,46.482,0.93,82,1034,1034,1,1120.57,9.62
12/2/2022,December,Engagement,16,Campaign-8236SM,Operative regional superstructure,Sales Conversion,Instagram,Consideration,Impressions,Referral,New Visitors,Private,0,17,108,0.17,9,630.28,70.03111111,0.18,129,957,957,1,1460.67,-51.81
12/24/2022,December,Click,68,Campaign-5820FA,Future-proofed foreground array,Brand Awareness,Twitter,Consideration,Impressions,Email,Subscribers,Private,0,69,106,0.01,12,482.66,40.22166667,0.48,58,979,979,1,1027.28,18.62
4/21/2022,April,Ad Display,11,Campaign-7750mK,Cross-platform zero administration collaboration,Lead Generation,Facebook,Consideration,Impressions,PPC,Returning Customers,Restricted,0,12,115,0.18,12,606.36,50.53,0.5,9,1034,1034,1,1373.93,99.06
10/15/2022,October,Conversion,37,Campaign-3172Qf,Stand-alone directional methodology,Lead Generation,LinkedIn,Consideration,Impressions,Email,Returning Customers,Restricted,0,37,106,0.12,11,604.83,54.98454545,0.62,283,1031,1031,1,910.09,24.38
12/1/2022,December,Ad Display,68,Campaign-8869rn,Public-key contextually-based approach,Lead Generation,Facebook,Awareness,Impressions,SEO,Segmented Audience,Public,0,71,89,0.1,5,368.71,73.742,0.5,143,1021,1021,1,860.47,114.53
11/26/2023,November,Ad Display,84,Campaign-1608ET,Persevering contextually-based moderator,Lead Generation,Google Ads,Decision,Impressions,PPC,New Visitors,Public,0,85,95,0.19,9,719.88,79.98666667,0.31,194,998,998,1,603.06,130.41
3/11/2022,March,Ad Display,11,Campaign-5039sW,User-friendly mission-critical capacity,Brand Awareness,LinkedIn,Decision,Impressions,Direct,Segmented Audience,Restricted,0,14,102,0.16,8,412.44,51.555,0.95,14,980,980,1,857.8,137.55
10/16/2022,October,Ad Display,26,Campaign-6784ec,Assimilated disintermediate contingency,Lead Generation,LinkedIn,Consideration,Impressions,SEO,Segmented Audience,Public,0,27,126,0.16,14,594.64,42.47428571,0.83,5,981,981,1,709.83,0.55
8/4/2023,August,Click,42,Campaign-1566yY,Exclusive radical alliance,Sales Conversion,Facebook,Consideration,Impressions,SEO,Subscribers,Private,0,46,102,0.01,17,641.72,37.74823529,0.16,18,1030,1030,1,959.85,112.72
12/13/2022,December,Engagement,47,Campaign-3476Ja,Mandatory grid-enabled time-frame,Lead Generation,LinkedIn,Consideration,Impressions,Email,New Visitors,Restricted,0,51,92,0.03,8,454.3,56.7875,0.45,96,975,975,1,1045.36,275.55
8/16/2022,August,Conversion,74,Campaign-6472zR,Polarized fault-tolerant toolset,Sales Conversion,Twitter,Awareness,Impressions,Direct,Segmented Audience,Public,0,74,106,0.17,14,384.59,27.47071429,0.45,115,971,971,1,655.99,-25.91
3/15/2022,March,Conversion,47,Campaign-6699tE,Managed non-volatile groupware,Sales Conversion,Instagram,Awareness,Impressions,Direct,Subscribers,Public,0,51,111,0.1,8,746.16,93.27,0.55,101,965,965,1,1306.8,220.73
1/12/2023,January,Ad Display,68,Campaign-8546LP,Inverse attitude-oriented framework,Lead Generation,Twitter,Consideration,Impressions,Email,New Visitors,Public,0,73,91,0.18,11,496.84,45.16727273,0.07,32,993,993,1,855.53,64.44
10/20/2023,October,Conversion,16,Campaign-2506CC,Sharable impactful archive,Sales Conversion,Facebook,Awareness,Impressions,Social Media,Subscribers,Private,0,16,77,0.2,15,461.46,30.764,0.52,132,989,989,1,1322.89,191.9
5/16/2022,May,Click,32,Campaign-4135oy,Team-oriented zero-defect matrix,Brand Awareness,Twitter,Consideration,Impressions,SEO,Returning Customers,Restricted,0,32,95,0.19,9,451.09,50.12111111,0.93,257,1040,1040,1,1235.55,188.28
1/16/2023,January,Conversion,16,Campaign-0952lF,Secured scalable functionalities,Brand Awareness,LinkedIn,Consideration,Impressions,Referral,Returning Customers,Public,0,18,84,0.02,12,413.9,34.49166667,0.41,249,1028,1028,1,938.8,-51.56
7/7/2023,July,Click,68,Campaign-1129co,Reverse-engineered grid-enabled toolset,Brand Awareness,Facebook,Awareness,Impressions,SEO,New Visitors,Private,0,71,100,0.09,13,382.99,29.46076923,0.87,212,1016,1016,1,1178.91,266.79
4/14/2022,April,Engagement,58,Campaign-2086RB,Optional bandwidth-monitored synergy,Lead Generation,LinkedIn,Awareness,Impressions,PPC,Returning Customers,Private,0,58,97,0.16,6,320.93,53.48833333,0.39,10,949,949,1,1293.89,26.36
3/22/2023,March,Conversion,47,Campaign-2467tI,Decentralized systemic adapter,Brand Awareness,Facebook,Consideration,Impressions,Email,Returning Customers,Restricted,0,48,102,0.15,11,564.46,51.31454545,0.82,263,984,984,1,822.28,195.74
1/9/2023,January,Click,16,Campaign-0272gQ,Distributed national open system,Sales Conversion,Google Ads,Awareness,Impressions,Email,Segmented Audience,Private,0,16,93,0.06,13,357.84,27.52615385,0.71,57,969,969,1,1348.68,209.1
10/18/2023,October,Ad Display,63,Campaign-1744tz,Multi-lateral disintermediate algorithm,Brand Awareness,Facebook,Decision,Impressions,Referral,Segmented Audience,Restricted,0,64,101,0.08,6,486.16,81.02666667,0.74,183,992,992,1,1320.54,266.62
12/10/2023,December,Conversion,84,Campaign-0945WD,Configurable next generation benchmark,Sales Conversion,Twitter,Decision,Impressions,Direct,New Visitors,Private,0,88,97,0.01,9,658.8,73.2,0.69,128,1000,1000,1,404.05,270
7/18/2023,July,Ad Display,79,Campaign-1043DO,Switchable fault-tolerant interface,Brand Awareness,Google Ads,Consideration,Impressions,Social Media,New Visitors,Private,0,79,92,0.16,6,538.33,89.72166667,0.39,81,954,954,1,1359.7,63.44
7/15/2022,July,Conversion,63,Campaign-4836eB,Networked explicit Graphic Interface,Brand Awareness,LinkedIn,Consideration,Impressions,PPC,Segmented Audience,Restricted,0,66,122,0.02,8,583.34,72.9175,0.93,121,1059,1059,1,843.04,296.75
5/30/2022,May,Conversion,53,Campaign-0015as,Polarized analyzing task-force,Brand Awareness,Facebook,Awareness,Impressions,Social Media,Subscribers,Restricted,0,55,95,0.11,11,456.87,41.53363636,0.35,40,1040,1040,1,1127.73,-57.73
5/27/2023,May,Ad Display,84,Campaign-4000Nc,Front-line encompassing standardization,Brand Awareness,Google Ads,Decision,Impressions,SEO,Subscribers,Restricted,0,89,106,0.15,5,555.74,111.148,0.1,33,1065,1065,1,698.2,247.5
7/16/2023,July,Ad Display,58,Campaign-2927Pf,Managed incremental toolset,Brand Awareness,Google Ads,Consideration,Impressions,PPC,Segmented Audience,Public,0,59,98,0.05,9,610.12,67.79111111,0.38,230,984,984,1,394.11,-66.66
3/19/2022,March,Conversion,37,Campaign-9208iY,Inverse analyzing artificial intelligence,Lead Generation,Facebook,Awareness,Impressions,Direct,Segmented Audience,Public,0,38,104,0.04,11,589.96,53.63272727,0,190,982,982,1,1262.64,214.54
1/1/2022,January,Ad Display,68,Campaign-1119XQ,Compatible 6thgeneration functionalities,Brand Awareness,Instagram,Awareness,Impressions,SEO,Segmented Audience,Private,0,71,110,0.04,17,296.53,17.44294118,0.19,23,1007,1007,1,1632.13,205.45
1/5/2022,January,Ad Display,26,Campaign-1317Bf,Re-contextualized client-driven synergy,Brand Awareness,Google Ads,Awareness,Impressions,Referral,Returning Customers,Public,0,31,114,0.06,10,462.13,46.213,0.05,192,1014,1014,1,577.4,288.66
5/16/2022,May,Click,21,Campaign-1778Uk,Business-focused exuding parallelism,Sales Conversion,Instagram,Consideration,Impressions,Referral,Returning Customers,Public,0,23,103,0.14,10,383.63,38.363,0.84,82,985,985,1,1291.28,128.88
6/13/2022,June,Conversion,16,Campaign-8125UB,Vision-oriented empowering workforce,Lead Generation,Google Ads,Consideration,Impressions,PPC,Segmented Audience,Restricted,0,18,108,0.05,9,491.28,54.58666667,0.7,217,983,983,1,1714.68,15.85
9/26/2022,September,Click,5,Campaign-8218cU,Right-sized upward-trending definition,Brand Awareness,Facebook,Decision,Impressions,PPC,New Visitors,Restricted,0,10,103,0.02,13,372.1,28.62307692,0.94,80,1023,1023,1,1320.95,-50.36
7/19/2022,July,Ad Display,63,Campaign-8316xH,Streamlined multi-state website,Brand Awareness,LinkedIn,Consideration,Impressions,Referral,New Visitors,Private,0,68,110,0.14,9,813.58,90.39777778,0.63,104,1055,1055,1,686.38,28.58
9/20/2022,September,Ad Display,47,Campaign-5898zt,Inverse neutral data-warehouse,Lead Generation,Instagram,Awareness,Impressions,Email,Subscribers,Public,0,52,90,0.14,10,433.57,43.357,0.41,97,1026,1026,1,123.31,16.43
12/25/2023,December,Ad Display,37,Campaign-3912Mz,Expanded client-driven pricing structure,Sales Conversion,Twitter,Awareness,Impressions,PPC,Returning Customers,Private,0,40,101,0.08,8,510.19,63.77375,0.57,247,996,996,1,1000.61,266.31
12/27/2022,December,Conversion,53,Campaign-5458xb,Organized homogeneous strategy,Brand Awareness,Facebook,Consideration,Impressions,Social Media,New Visitors,Restricted,0,56,120,0.06,10,488.6,48.86,0.25,271,1010,1010,1,923.77,282.45
3/17/2023,March,Engagement,26,Campaign-0024VR,Distributed attitude-oriented firmware,Sales Conversion,Twitter,Consideration,Impressions,SEO,Segmented Audience,Restricted,0,28,124,0.12,10,573.02,57.302,0.52,159,1029,1029,1,995.9,201.07
9/3/2023,September,Engagement,42,Campaign-3221FV,User-friendly uniform success,Brand Awareness,Facebook,Decision,Impressions,Email,New Visitors,Restricted,0,45,85,0.06,12,482.07,40.1725,0.21,260,960,960,1,1024.09,59.49
11/24/2023,November,Ad Display,32,Campaign-7244ic,Multi-tiered fresh-thinking service-desk,Sales Conversion,Google Ads,Decision,Impressions,Referral,Segmented Audience,Public,0,33,85,0.03,10,424.54,42.454,0.69,256,1018,1018,1,1173.13,271.44
2/11/2022,February,Engagement,42,Campaign-2553Og,Managed explicit productivity,Brand Awareness,Facebook,Decision,Impressions,SEO,Returning Customers,Public,0,47,92,0.02,13,512.88,39.45230769,0.36,9,949,949,1,1436.24,241.36
9/4/2022,September,Conversion,37,Campaign-8724um,Optional full-range workforce,Brand Awareness,LinkedIn,Consideration,Impressions,SEO,Segmented Audience,Private,0,37,119,0.05,11,522.14,47.46727273,0.24,255,1029,1029,1,1122.94,53.3
2/19/2022,February,Conversion,74,Campaign-1935Zz,Stand-alone content-based product,Sales Conversion,LinkedIn,Consideration,Impressions,PPC,Returning Customers,Public,0,77,93,0.2,9,543.86,60.42888889,0.8,270,1037,1037,1,1618.99,122.13
11/20/2022,November,Ad Display,47,Campaign-1468wc,Ameliorated well-modulated website,Lead Generation,Instagram,Awareness,Impressions,PPC,New Visitors,Private,0,48,97,0.05,11,638.78,58.07090909,0.75,199,991,991,1,1146.27,267.09
12/17/2022,December,Ad Display,26,Campaign-5360WA,Stand-alone interactive circuit,Lead Generation,Google Ads,Decision,Impressions,Social Media,Returning Customers,Restricted,0,31,102,0.2,6,346.89,57.815,0.94,287,994,994,1,1085.9,-65.12
11/2/2023,November,Click,37,Campaign-8424cV,Intuitive asynchronous capacity,Lead Generation,Facebook,Decision,Impressions,Email,Returning Customers,Public,0,37,104,0.1,13,544.63,41.89461538,0.83,151,967,967,1,430.05,183.63
1/8/2022,January,Ad Display,16,Campaign-4156aX,Focused multi-tasking capacity,Sales Conversion,Instagram,Decision,Impressions,PPC,New Visitors,Restricted,0,16,103,0.08,14,694.31,49.59357143,0.52,215,989,989,1,949.78,-21.1
1/22/2022,January,Click,47,Campaign-4324xH,Polarized fault-tolerant paradigm,Lead Generation,Twitter,Decision,Impressions,Social Media,Segmented Audience,Restricted,0,49,101,0.18,12,649.15,54.09583333,0.55,101,1027,1027,1,883.09,2.08
12/2/2023,December,Conversion,47,Campaign-1273KN,Balanced leadingedge structure,Lead Generation,Google Ads,Consideration,Impressions,Direct,Returning Customers,Restricted,0,50,113,0.06,11,467.97,42.54272727,0.89,149,938,938,1,1208.82,23.52
4/21/2022,April,Ad Display,74,Campaign-9164SR,Organic needs-based circuit,Brand Awareness,Instagram,Decision,Impressions,Direct,Returning Customers,Restricted,0,74,120,0.09,14,299.05,21.36071429,0.11,41,957,957,1,439.48,-89.2
10/28/2022,October,Conversion,79,Campaign-0400ZM,Streamlined motivating info-mediaries,Brand Awareness,Facebook,Awareness,Impressions,Email,Subscribers,Private,0,82,87,0.07,14,403.78,28.84142857,0.97,199,1017,1017,1,820.9,-8.26
2/8/2023,February,Conversion,58,Campaign-2526oL,Configurable real-time portal,Sales Conversion,Google Ads,Awareness,Impressions,Social Media,Subscribers,Private,0,63,104,0.01,9,372.54,41.39333333,0.62,155,975,975,1,1382.09,42.24
11/28/2023,November,Click,47,Campaign-8308Wm,Front-line logistical productivity,Sales Conversion,Twitter,Awareness,Impressions,SEO,Subscribers,Restricted,0,52,102,0.01,13,713.41,54.87769231,0.34,10,1007,1007,1,988.25,110.18
1/12/2023,January,Ad Display,79,Campaign-7879Nv,Operative neutral Graphic Interface,Lead Generation,Google Ads,Decision,Impressions,PPC,Segmented Audience,Restricted,0,82,107,0.14,6,676.37,112.7283333,0.15,27,999,999,1,1043.18,-11.63
9/4/2023,September,Click,26,Campaign-5510Ax,Realigned directional analyzer,Lead Generation,Twitter,Awareness,Impressions,Social Media,Returning Customers,Public,0,28,79,0.04,10,271.84,27.184,0.23,53,984,984,1,607.08,13.35
3/1/2022,March,Conversion,74,Campaign-2736WM,Ameliorated even-keeled pricing structure,Sales Conversion,Facebook,Decision,Impressions,Email,Subscribers,Public,0,75,111,0.19,9,395.81,43.97888889,0.18,9,997,997,1,774.35,52.22
7/30/2022,July,Ad Display,42,Campaign-0397AW,Open-architected system-worthy circuit,Brand Awareness,Google Ads,Awareness,Impressions,SEO,Returning Customers,Public,0,45,92,0.18,11,489.09,44.46272727,0.32,50,981,981,1,904.25,97.9
2/19/2022,February,Ad Display,68,Campaign-6226yC,Face-to-face discrete project,Brand Awareness,Twitter,Awareness,Impressions,Direct,Segmented Audience,Restricted,0,72,101,0.11,6,574.36,95.72666667,0.6,76,1000,1000,1,987.46,-74.14
1/3/2022,January,Click,32,Campaign-3412Ka,Secured intangible policy,Lead Generation,LinkedIn,Consideration,Impressions,PPC,New Visitors,Private,0,36,101,0.07,11,264.18,24.01636364,0.04,12,996,996,1,1081.63,119.31
9/21/2022,September,Click,63,Campaign-4212ql,Profit-focused well-modulated conglomeration,Brand Awareness,Twitter,Awareness,Impressions,Direct,Returning Customers,Private,0,65,108,0.07,7,423.84,60.54857143,0.13,152,984,984,1,890.99,161.18
2/10/2023,February,Ad Display,11,Campaign-6486uI,Digitized static application,Lead Generation,Twitter,Decision,Impressions,SEO,Returning Customers,Restricted,0,12,103,0.02,8,606.97,75.87125,0.78,91,969,969,1,737.67,276.88
5/24/2023,May,Ad Display,58,Campaign-6771qM,User-centric disintermediate attitude,Brand Awareness,Instagram,Consideration,Impressions,Social Media,Returning Customers,Private,0,61,89,0.18,11,477.91,43.44636364,0.29,25,986,986,1,742.01,11.3
2/15/2022,February,Ad Display,68,Campaign-5444yM,Reverse-engineered 24hour encoding,Brand Awareness,Twitter,Decision,Impressions,Direct,Subscribers,Private,0,69,86,0.01,14,382.82,27.34428571,0.93,115,1032,1032,1,1360.75,192.09
11/7/2022,November,Ad Display,16,Campaign-8078Gm,Reduced bifurcated architecture,Brand Awareness,Facebook,Decision,Impressions,SEO,Subscribers,Private,0,21,110,0.1,13,542.25,41.71153846,0.78,261,985,985,1,1170.64,-29.65
3/21/2023,March,Engagement,42,Campaign-6460bA,Streamlined 6thgeneration core,Lead Generation,Instagram,Consideration,Impressions,PPC,New Visitors,Private,0,43,117,0.04,8,294.95,36.86875,0.51,74,890,890,1,1449.73,174.44
8/5/2023,August,Click,53,Campaign-8140bF,Fully-configurable coherent data-warehouse,Sales Conversion,Twitter,Awareness,Impressions,Social Media,Segmented Audience,Private,0,55,105,0.11,17,411.82,24.22470588,0.61,234,1018,1018,1,1162.37,154.1
1/22/2023,January,Engagement,21,Campaign-6858EH,Mandatory incremental moderator,Brand Awareness,Instagram,Decision,Impressions,Direct,Returning Customers,Private,0,23,97,0.19,14,815.22,58.23,0.77,30,981,981,1,1256.02,262.32
5/22/2023,May,Ad Display,79,Campaign-7879lZ,Open-source attitude-oriented hub,Brand Awareness,Instagram,Awareness,Impressions,Referral,Subscribers,Public,0,79,113,0.12,18,713.45,39.63611111,0.28,188,976,976,1,1053.89,99.1
2/3/2022,February,Engagement,11,Campaign-9095nt,Reverse-engineered background functionalities,Brand Awareness,Facebook,Decision,Impressions,PPC,Subscribers,Public,0,14,118,0.03,4,524.87,131.2175,0.13,157,981,981,1,668.29,28.62
4/10/2023,April,Click,37,Campaign-6131kY,Stand-alone human-resource capability,Sales Conversion,Google Ads,Consideration,Impressions,PPC,Segmented Audience,Public,0,42,101,0.07,8,292.77,36.59625,0.85,238,1038,1038,1,936.15,-80.63
9/13/2023,September,Engagement,42,Campaign-9727uC,Profound fresh-thinking application,Lead Generation,Twitter,Awareness,Impressions,Referral,Returning Customers,Private,0,46,100,0.11,13,590.83,45.44846154,0.41,127,1026,1026,1,1646.73,-8.02
2/20/2023,February,Click,68,Campaign-2747vT,Compatible actuating frame,Lead Generation,Facebook,Consideration,Impressions,Direct,Returning Customers,Restricted,0,71,101,0.19,8,687.22,85.9025,0.5,264,1043,1043,1,269.17,212.79
11/20/2023,November,Ad Display,68,Campaign-8305Gq,Innovative tertiary alliance,Sales Conversion,Google Ads,Consideration,Impressions,PPC,New Visitors,Public,0,70,101,0.17,8,327.19,40.89875,0.04,182,1006,1006,1,746.55,237.16
